masterID,masterTime,mastermag,masterlat,masterlon,masterdep,egfID,egfTime,egfmag,egflat,egflon,egfdep,magdif,s,s_fit_a,s_fit_b,s_fit_c,s_fc_std,s_fc_mean,p,p_fit_a,p_fit_b,p_fit_c,p_fc_std,p_fc_mean
nm60240596,2018-09-16T19:21:23.820Z,2.07,36.2698333,-89.4476667,6.49,nm60066928,2018-10-22T11:40:03.460Z,1.21,36.2703333,-89.4476667,6.59,0.86,0,0,0,0,0,0,1,10.597696223263,99.9999999999946,7.7361139964713,0.32917021583077,7.77940908278133
nm60240596,2018-09-16T19:21:23.820Z,2.07,36.2698333,-89.4476667,6.49,nm60216637,2018-10-22T11:39:41.020Z,1.48,36.2703333,-89.449,6.34,0.59,0,0,0,0,0,0,0,0,0,0,0,0
nm60240596,2018-09-16T19:21:23.820Z,2.07,36.2698333,-89.4476667,6.49,nm60216607,2018-10-21T09:07:25.990Z,1.29,36.2701667,-89.4481667,6.28,0.78,6,16.0477086890154,29.3989136814723,6.52856956594304,0.191123856526773,6.53383027330865,3,22.4362700782537,100,10.5934657685202,0.282617087624125,10.666028229961
nm60240596,2018-09-16T19:21:23.820Z,2.07,36.2698333,-89.4476667,6.49,nm60067123,2018-10-21T08:05:10.170Z,1.27,36.2713333,-89.4478333,6.61,0.8,1,40.8792593103426,24.5397958841726,3.23691137736757,0.126545072238583,3.29514883382361,2,27.1717197141977,100,16.3401561506637,0.764709671650913,15.6293374605373
nm60240596,2018-09-16T19:21:23.820Z,2.07,36.2698333,-89.4476667,6.49,nm60216602,2018-10-21T06:22:13.180Z,1.38,36.2678333,-89.447,6.36,0.69,8,5.73444059182491,15.2942048043558,6.47714707167412,0.205589037856466,6.52382589682553,6,8.13521446677603,33.314463022887,10.9685140070835,0.689090887050195,11.356472093761
nm60240596,2018-09-16T19:21:23.820Z,2.07,36.2698333,-89.4476667,6.49,nm60216517,2018-10-20T05:54:12.390Z,1.39,36.2711667,-89.4516667,6.74,0.68,7,11.6694975202099,38.545155228699,8.41657902956221,0.218916607451091,8.43003790753092,7,15.3913196181971,99.99999999999,11.5264167824588,0.411921603212168,11.2604769567103
nm60240596,2018-09-16T19:21:23.820Z,2.07,36.2698333,-89.4476667,6.49,nm60216317,2018-10-19T12:28:07.560Z,1.37,36.2705,-89.4461667,6.2,0.7,5,12.6488112748567,23.2142912570049,5.57763397480522,0.138176084239169,5.54301083231776,4,21.8810034652998,1.4288470751705,0.827063579800934,0.376630357182648,0.913129938497236
nm60240596,2018-09-16T19:21:23.820Z,2.07,36.2698333,-89.4476667,6.49,nm60216247,2018-10-18T23:55:57.420Z,1.29,36.2703333,-89.4461667,6.14,0.78,3,21.5297013798828,26.0930009777124,5.35107574602449,0.348053851850222,5.52149523296263,1,19.8088379398305,99.999999999997,6.80516448908431,0.220207667604197,6.53358196592906
nm60240596,2018-09-16T19:21:23.820Z,2.07,36.2698333,-89.4476667,6.49,nm60066728,2018-10-18T08:41:12.360Z,0.92,36.271,-89.4511667,6.82,1.15,0,0,0,0,0,0,0,0,0,0,0,0
nm60240596,2018-09-16T19:21:23.820Z,2.07,36.2698333,-89.4476667,6.49,nm60066528,2018-10-17T04:04:33.550Z,1.22,36.2703333,-89.4485,6.22,0.85,1,46.9359443347421,99.9999999999996,4.55694877064879,0.134346349766738,4.57240296594362,0,0,0,0,0,0
nm60240596,2018-09-16T19:21:23.820Z,2.07,36.2698333,-89.4476667,6.49,nm60216082,2018-10-17T03:55:52.390Z,1.53,36.2693333,-89.4468333,6.09,0.54,5,17.060745036048,24.2559480831871,5.11933192561026,0.156657046242384,5.13866677826619,3,20.2528336070227,100,13.3621291591244,1.51112625380602,13.1076030936809
nm60240596,2018-09-16T19:21:23.820Z,2.07,36.2698333,-89.4476667,6.49,nm60242676,2018-10-16T07:06:54.210Z,1.4,36.2688333,-89.4481667,6.13,0.67,6,12.5260059406059,44.5362505949131,7.64674742673246,0.237518944092474,7.56830439012776,5,16.8100592798124,25.0941889713751,10.7940908740916,2.4659509554938,9.67872781930553
nm60240596,2018-09-16T19:21:23.820Z,2.07,36.2698333,-89.4476667,6.49,nm60242671,2018-10-16T05:29:58.720Z,1.42,36.2688333,-89.4498333,6.27,0.65,4,25.2472566776531,40.4193324068607,6.90674644685506,0.267061778277788,6.95826167487155,1,23.0367832725861,99.9999999999352,6.04529881830385,0.194794464268731,6.12294794115828
nm60240596,2018-09-16T19:21:23.820Z,2.07,36.2698333,-89.4476667,6.49,nm60241891,2018-10-07T05:34:43.960Z,1.29,36.2695,-89.4483333,6.41,0.78,3,22.6317602621427,16.2798523423408,4.51286824574197,0.184567005270454,4.58476869128143,3,21.3125864285006,28.181872759693,5.58552020643129,0.244504535485111,5.51795890694948
nm60240596,2018-09-16T19:21:23.820Z,2.07,36.2698333,-89.4476667,6.49,nm60241356,2018-10-02T12:29:16.430Z,1.4,36.2703333,-89.4466667,6.1,0.67,4,14.6347066866245,26.0370656856873,5.30045287586727,0.169824748802059,5.24768668435858,4,13.7566358767896,9.69924939887033,5.02722202699178,0.284024149747128,5.05674734068601
nm60240596,2018-09-16T19:21:23.820Z,2.07,36.2698333,-89.4476667,6.49,nm60065023,2018-09-25T00:28:43.780Z,1.11,36.2685,-89.4455,6.3,0.96,0,0,0,0,0,0,0,0,0,0,0,0
nm60240596,2018-09-16T19:21:23.820Z,2.07,36.2698333,-89.4476667,6.49,nm60241046,2018-09-24T14:00:45.130Z,1.35,36.27,-89.4456667,6.26,0.72,2,12.3807029211686,99.9999999999999,14.2521684897258,1.2337791544476,13.9097098033221,1,20.7474293139218,3.5809027509479,4.76825692144643,0.778420973928737,4.5242672845619
nm60240596,2018-09-16T19:21:23.820Z,2.07,36.2698333,-89.4476667,6.49,nm60241036,2018-09-23T05:24:03.700Z,1.29,36.2715,-89.451,6.62,0.78,5,26.4030716081468,100,7.99658622269671,0.148835148289977,8.02522367701709,3,37.9861128114156,43.6526590941316,5.93489789745809,0.206266397438037,6.29232813263659
nm60240596,2018-09-16T19:21:23.820Z,2.07,36.2698333,-89.4476667,6.49,nm60240826,2018-09-20T17:36:17.950Z,1.23,36.2698333,-89.448,6.12,0.84,2,6.9725318583677,23.3261767815363,7.77873098395327,0.721742468307913,7.62733347975565,3,9.77271468040275,68.8758796094166,19.9999999999999,1.93206832930573,0.711935275707337
nm60240596,2018-09-16T19:21:23.820Z,2.07,36.2698333,-89.4476667,6.49,nm60064423,2018-09-18T08:20:41.590Z,1.16,36.2708333,-89.4523333,6.5,0.91,1,37.4246171985586,99.9999999998842,5.49832326345889,0.174244367491984,5.75112792403268,0,0,0,0,0,0
nm60240596,2018-09-16T19:21:23.820Z,2.07,36.2698333,-89.4476667,6.49,nm60240481,2018-09-12T05:29:13.690Z,1.46,36.271,-89.4511667,6.57,0.61,6,24.6665109310515,99.9999999999997,7.28072089884587,0.109739304147092,7.26193221013819,3,32.1889869525886,57.0929133568871,19.9999999999732,0.033854336568442,19.9967636160959
nm60240596,2018-09-16T19:21:23.820Z,2.07,36.2698333,-89.4476667,6.49,nm60213577,2018-09-11T03:23:44.590Z,1.46,36.2696667,-89.4501667,6.42,0.61,3,34.3373946605618,99.9999999999941,8.91050084422219,0.200209196851268,8.79474230477925,1,39.7816374067081,99.9999999998705,5.34631490901979,0.226769007880475,5.66202637730733
nm60240596,2018-09-16T19:21:23.820Z,2.07,36.2698333,-89.4476667,6.49,nm60213487,2018-09-10T06:32:41.540Z,1.55,36.2693333,-89.4478333,6.27,0.52,7,24.4819175359356,27.9203483560918,7.53138460274328,0.194413301229256,7.50004704967919,5,27.7671997022148,100,13.8081009369158,0.286359042163538,13.7648622725108
nm60240596,2018-09-16T19:21:23.820Z,2.07,36.2698333,-89.4476667,6.49,nm60212877,2018-08-31T04:56:00.300Z,1.54,36.2711667,-89.4511667,6.74,0.53,0,0,0,0,0,0,0,0,0,0,0,0
nm60240596,2018-09-16T19:21:23.820Z,2.07,36.2698333,-89.4476667,6.49,nm60212797,2018-08-30T13:15:53.110Z,1.39,36.2693333,-89.4468333,6.34,0.68,4,25.5484399079268,16.1730194549959,4.38361252239898,0.255595981343593,4.35398758023178,3,16.9084405821582,99.9999999986701,18.4706863667007,7.80380255909306,11.9381180554961
nm60240596,2018-09-16T19:21:23.820Z,2.07,36.2698333,-89.4476667,6.49,nm60212757,2018-08-29T21:31:53.060Z,1.4,36.271,-89.4471667,6.29,0.67,8,6.25798355998476,9.30085555783156,4.35720423031864,0.233356583212944,4.32002450906294,4,5.96058286676551,32.7738306321543,10.9963847050231,0.985631721079338,10.6704326291663
nm60240596,2018-09-16T19:21:23.820Z,2.07,36.2698333,-89.4476667,6.49,nm60062528,2018-08-27T07:36:58.740Z,1.29,36.2693333,-89.4468333,6.31,0.78,4,27.8163038084727,11.9770974301307,4.81695694975526,0.288506276500757,4.72826454730753,1,30.4770364658085,99.999999999915,6.5765092135632,0.226514957474715,6.53189970631241
nm60240596,2018-09-16T19:21:23.820Z,2.07,36.2698333,-89.4476667,6.49,nm60062533,2018-08-26T13:36:24.500Z,1.3,36.27,-89.4486667,6.54,0.77,4,15.1033811265842,34.2306834266943,7.03829121860156,0.245608089902047,6.96395746423461,3,28.9306331133227,0.62059314743138,0.500000000004009,8.93069711905711,6.53638757373189
nm60240596,2018-09-16T19:21:23.820Z,2.07,36.2698333,-89.4476667,6.49,nm60061933,2018-08-21T03:28:11.200Z,1.17,36.2715,-89.4466667,6.46,0.9,3,32.8419782339305,99.9999999999989,7.66647897601356,0.185561936413353,7.79432060955446,1,35.261407662504,99.9999999999424,5.38444253672251,0.222377645884627,5.58581339032078
nm60240596,2018-09-16T19:21:23.820Z,2.07,36.2698333,-89.4476667,6.49,nm600823,1978-10-10T09:44:47.000Z,1.3,36.27,-89.45,6.2,0.77,0,0,0,0,0,0,0,0,0,0,0,0
nm60240526,2018-09-14T03:36:42.790Z,1.83,36.2713333,-89.4505,7,nm60066938,2018-10-22T12:08:45.160Z,1.04,36.2726667,-89.4513333,6.96,0.79,0,0,0,0,0,0,0,0,0,0,0,0
nm60240526,2018-09-14T03:36:42.790Z,1.83,36.2713333,-89.4505,7,nm60067123,2018-10-21T08:05:10.170Z,1.27,36.2713333,-89.4478333,6.61,0.56,1,26.7119857371744,3.30583000028377,1.90408916447194,0.106994092003492,1.92601341644573,2,16.2815119001312,0.632070330076471,0.500000000007759,1.00079367579115,0.569838978017604
nm60240526,2018-09-14T03:36:42.790Z,1.83,36.2713333,-89.4505,7,nm60241036,2018-09-23T05:24:03.700Z,1.29,36.2715,-89.451,6.62,0.54,5,11.7911448575536,0.530673227709454,0.500000000000096,0.616644143350971,0.519500011810248,4,12.9904263700711,0.547246133409827,0.5,6.3412557936548E-10,0.500000000148892
nm60240526,2018-09-14T03:36:42.790Z,1.83,36.2713333,-89.4505,7,nm60213502,2018-09-10T13:05:55.540Z,1.16,36.272,-89.4496667,6.72,0.67,2,7.70338509390255,4.46756558607824,4.74998650663075,1.27314974868312,4.90352565117693,0,0,0,0,0,0
nm60240526,2018-09-14T03:36:42.790Z,1.83,36.2713333,-89.4505,7,nm60212287,2018-08-25T03:00:10.010Z,1.32,36.2723333,-89.4496667,6.81,0.51,4,6.87159232955229,2.77767341142504,2.98301225796971,0.287134020200957,2.99172577580421,3,11.545991251354,0.607408184470543,0.5,4.92192780136178,1.85530419956031
nm60240526,2018-09-14T03:36:42.790Z,1.83,36.2713333,-89.4505,7,nm60212252,2018-08-23T21:21:30.900Z,1.31,36.272,-89.451,6.79,0.52,4,6.33637139796036,25.8804773920362,19.9999999999959,1.73523563929068,0.749267560177716,2,10.0558569420098,0.658240239965494,0.500000000002367,0.009744204312752,0.500314163180121
nm60240526,2018-09-14T03:36:42.790Z,1.83,36.2713333,-89.4505,7,nm60061948,2018-08-21T13:14:21.550Z,1.19,36.2723333,-89.4516667,6.78,0.64,2,10.5134753081891,2.96073845939153,2.02572093415574,0.272457333862773,1.95562515792831,4,14.0090218846659,0.758875871884264,0.5,2.2096487196648,0.753465603775787
nm60240526,2018-09-14T03:36:42.790Z,1.83,36.2713333,-89.4505,7,nm60061928,2018-08-21T09:34:49.610Z,1.22,36.2723333,-89.45,6.67,0.61,4,25.3211507708109,0.728551722865412,0.500000000010531,0.145205877055357,0.542245616914973,3,11.2936301179953,2.90663162140063,3.15655401998104,1.11834584519234,2.6889404507231
nm60240526,2018-09-14T03:36:42.790Z,1.83,36.2713333,-89.4505,7,nm60211817,2018-08-20T16:49:52.820Z,1.2,36.2723333,-89.4486667,6.98,0.63,3,6.80454884444518,0.541947463387511,0.500000000000002,1.63048253765743,0.925072615325301,2,9.38899858863576,0.613180519159809,0.50000000254221,2.92444883420643,0.949463967263579
nm60240526,2018-09-14T03:36:42.790Z,1.83,36.2713333,-89.4505,7,nm60061723,2018-08-20T05:17:48.640Z,1.28,36.2723333,-89.4515,6.78,0.55,1,24.1167049337286,1.18739573215456,1.32575035450312,8.69545602926736,7.12466312884935,1,31.8555527590093,32.9051603890653,19.9999999998555,1.49486759484408E-09,19.9999999994612
nm60213567,2018-09-10T21:47:07.510Z,2.08,36.2691667,-89.4485,6.32,nm60070123,2018-12-03T01:59:19.370Z,1.27,36.2695,-89.4481667,6.31,0.81,5,7.63433845477789,10.0747276126539,7.55053976733621,0.872950422580665,7.91049460215146,3,9.1551867401698,7.37602104735896,4.66261518968371,0.539473389766378,4.57640223998455
nm60213567,2018-09-10T21:47:07.510Z,2.08,36.2691667,-89.4485,6.32,nm60245426,2018-11-23T10:13:03.100Z,1.53,36.268,-89.4483333,6.35,0.55,5,10.9818595162687,11.0830376525057,16.946367035549,6.93930504385931,13.8486760970724,7,15.1870535109617,2.14820767131289,1.39492292414963,0.06872458778435,1.42064258030657
nm60213567,2018-09-10T21:47:07.510Z,2.08,36.2691667,-89.4485,6.32,nm60218397,2018-11-11T11:00:14.070Z,1.46,36.2701667,-89.447,6.32,0.62,8,5.18881481980489,7.93449315255287,5.67205971581195,0.414932453784243,5.75114262289107,7,5.28913129570365,10.7677057730566,6.33770593074429,0.313439288930794,6.39761113367326
nm60213567,2018-09-10T21:47:07.510Z,2.08,36.2691667,-89.4485,6.32,nm60216877,2018-10-25T02:06:10.110Z,1.57,36.269,-89.448,6.28,0.51,5,13.534298770681,3.59721174489316,2.41754859025577,0.163013426405898,2.41225629623418,5,17.9458930771891,3.03397878195369,1.82358072910021,0.063805767905912,1.82103167622199
nm60213567,2018-09-10T21:47:07.510Z,2.08,36.2691667,-89.4485,6.32,nm60216647,2018-10-22T14:44:58.960Z,1.22,36.2703333,-89.4486667,6.27,0.86,4,8.67680873265934,39.5774629727521,14.0261959435101,1.17427941818286,14.3291676078247,3,29.7644202547486,4.62116808660217,1.86927484637316,0.104290241544299,1.77658020668922
nm60213567,2018-09-10T21:47:07.510Z,2.08,36.2691667,-89.4485,6.32,nm60067023,2018-10-22T14:07:21.350Z,1.21,36.2685,-89.4486667,6.61,0.87,1,14.4091762834139,2.78435728000548,1.22528416399606,0.083500691313505,1.16456888214427,1,9.32721407635061,0.500000000053672,0.607599872999776,7.93974233541954,4.74606904402065
nm60213567,2018-09-10T21:47:07.510Z,2.08,36.2691667,-89.4485,6.32,nm60066928,2018-10-22T11:40:03.460Z,1.21,36.2703333,-89.4476667,6.59,0.87,0,0,0,0,0,0,1,2.2667351729431,0.500000000000001,0.741358376486994,9.36330172942048,12.4889191647606
nm60213567,2018-09-10T21:47:07.510Z,2.08,36.2691667,-89.4485,6.32,nm60216637,2018-10-22T11:39:41.020Z,1.48,36.2703333,-89.449,6.34,0.6,0,0,0,0,0,0,0,0,0,0,0,0
nm60213567,2018-09-10T21:47:07.510Z,2.08,36.2691667,-89.4485,6.32,nm60216607,2018-10-21T09:07:25.990Z,1.29,36.2701667,-89.4481667,6.28,0.79,6,8.46202500560957,11.1122309316527,7.07776112157304,0.318821206463432,7.05280907954305,4,13.7895569884299,5.72868702678613,3.08028967132137,0.126601681056251,3.05039879381067
nm60213567,2018-09-10T21:47:07.510Z,2.08,36.2691667,-89.4485,6.32,nm60216602,2018-10-21T06:22:13.180Z,1.38,36.2678333,-89.447,6.36,0.7,7,2.99490781377253,7.71116962835026,5.26359201955516,0.344994142080614,5.23211676516802,7,3.43269771603084,8.39365674999991,4.88866170136306,0.132788495001861,4.88111195019309
nm60213567,2018-09-10T21:47:07.510Z,2.08,36.2691667,-89.4485,6.32,nm60216317,2018-10-19T12:28:07.560Z,1.37,36.2705,-89.4461667,6.2,0.71,5,6.96558408297928,7.97650663365139,5.02108577008527,0.218311579313118,5.0274485107486,4,10.7905716708523,5.17225529946746,2.6243410210319,0.082503777462803,2.61877960313761
nm60213567,2018-09-10T21:47:07.510Z,2.08,36.2691667,-89.4485,6.32,nm60216247,2018-10-18T23:55:57.420Z,1.29,36.2703333,-89.4461667,6.14,0.79,3,13.7367499758233,14.8841727646863,6.7318252699405,0.612384982330524,6.52125572090087,2,11.5234985999836,99.9999989130562,14.790543242344,1.01501102585464,15.1305356611124
nm60213567,2018-09-10T21:47:07.510Z,2.08,36.2691667,-89.4485,6.32,nm60066528,2018-10-17T04:04:33.550Z,1.22,36.2703333,-89.4485,6.22,0.86,1,22.9166232129941,43.8624061304091,11.7944960440369,0.636123590198041,11.2251911770384,0,0,0,0,0,0
nm60213567,2018-09-10T21:47:07.510Z,2.08,36.2691667,-89.4485,6.32,nm60216082,2018-10-17T03:55:52.390Z,1.53,36.2693333,-89.4468333,6.09,0.55,5,9.6881532376856,9.68705292705084,5.10558790765588,0.363804229483604,5.10867093087475,4,7.12604390681456,99.9999999999995,14.7159582212539,0.283489239958658,14.7190394741313
nm60213567,2018-09-10T21:47:07.510Z,2.08,36.2691667,-89.4485,6.32,nm60242691,2018-10-16T13:00:18.100Z,1.25,36.2681667,-89.449,6.14,0.83,3,12.6110640018324,17.6612723751286,9.68165409844122,0.758191620631909,10.0878925442021,3,23.5383124563879,2.59248282535063,1.36391918242446,0.083922919494813,1.38337141947562
nm60213567,2018-09-10T21:47:07.510Z,2.08,36.2691667,-89.4485,6.32,nm60242676,2018-10-16T07:06:54.210Z,1.4,36.2688333,-89.4481667,6.13,0.68,6,7.36216534638288,11.8419015484345,7.87725489164427,0.701116279926518,7.55611811732119,6,9.36600428496386,4.22703899263755,2.92974860834507,0.253424806929294,2.93759675106541
nm60213567,2018-09-10T21:47:07.510Z,2.08,36.2691667,-89.4485,6.32,nm60242671,2018-10-16T05:29:58.720Z,1.42,36.2688333,-89.4498333,6.27,0.66,4,15.7830945246361,8.38318283680587,5.3225594450677,0.467774404230371,5.09658079137699,2,12.3939224359032,92.4862448311679,17.4719321931614,1.21041313672718,16.660555096537
nm60213567,2018-09-10T21:47:07.510Z,2.08,36.2691667,-89.4485,6.32,nm60242666,2018-10-15T20:53:42.470Z,1.25,36.2675,-89.451,6.05,0.83,4,6.84108336413419,3.06006538564829,1.97158182398653,0.081434048907444,1.97214830516491,4,13.451226221452,3.69524020731174,1.65883403456737,0.055697418550274,1.63483358985759
nm60213567,2018-09-10T21:47:07.510Z,2.08,36.2691667,-89.4485,6.32,nm60242416,2018-10-12T12:26:21.360Z,1.5,36.2696667,-89.4476667,5.92,0.58,5,7.45998445744627,9.67812257157255,5.55698099108945,0.271619068110395,5.56554235825816,5,9.08968976620715,5.27074714064012,2.96984801104339,0.106882744050949,2.98471860498371
nm60213567,2018-09-10T21:47:07.510Z,2.08,36.2691667,-89.4485,6.32,nm60242401,2018-10-12T04:44:49.670Z,1.38,36.2685,-89.4465,5.89,0.7,6,11.2592696522812,11.3775576272711,5.70364701802368,0.217392494134255,5.6995387251638,5,10.8428299436316,9.32014219012109,4.79493346510937,0.164025931415543,4.79840536123433
nm60213567,2018-09-10T21:47:07.510Z,2.08,36.2691667,-89.4485,6.32,nm60241891,2018-10-07T05:34:43.960Z,1.29,36.2695,-89.4483333,6.41,0.79,3,13.465983347118,8.48198365986992,4.70967627844901,0.376348826714009,4.57497465054648,3,18.4520271000351,6.99126902509869,3.55669654645462,0.137543705310814,3.52088690759945
nm60213567,2018-09-10T21:47:07.510Z,2.08,36.2691667,-89.4485,6.32,nm60241356,2018-10-02T12:29:16.430Z,1.4,36.2703333,-89.4466667,6.1,0.68,4,6.68124602042338,7.89995845426089,4.67624153855246,0.207764106142886,4.68263290835958,6,7.30159122173524,3.72173290589885,2.74440936912602,0.138736928539766,2.76031838305911
nm60213567,2018-09-10T21:47:07.510Z,2.08,36.2691667,-89.4485,6.32,nm60241091,2018-09-25T16:49:53.520Z,1.14,36.2693333,-89.4471667,5.95,0.94,3,12.4943933295018,7.62895223805594,5.35823408749564,0.380093837739215,5.3148386402117,1,50.3367781382709,5.62700848525414,1.43559939557254,0.061893273891944,1.36597530806154
nm60213567,2018-09-10T21:47:07.510Z,2.08,36.2691667,-89.4485,6.32,nm60065023,2018-09-25T00:28:43.780Z,1.11,36.2685,-89.4455,6.3,0.97,0,0,0,0,0,0,0,0,0,0,0,0
nm60213567,2018-09-10T21:47:07.510Z,2.08,36.2691667,-89.4485,6.32,nm60241046,2018-09-24T14:00:45.130Z,1.35,36.27,-89.4456667,6.26,0.73,2,10.7885851432228,0.50000000000287,0.552417389026601,7.71570047849837,4.61037380388413,2,9.26899809686707,0.500000009810036,0.546474849929846,7.85524681973122,16.0088307636209
nm60213567,2018-09-10T21:47:07.510Z,2.08,36.2691667,-89.4485,6.32,nm60240826,2018-09-20T17:36:17.950Z,1.23,36.2698333,-89.448,6.12,0.85,2,5.36618349108512,4.66460695517528,3.32730861344615,2.45743370893434,4.4200135447395,4,8.22445944645219,5.86720095975589,3.07827784613241,0.460473242574155,2.71155425899873
nm60213567,2018-09-10T21:47:07.510Z,2.08,36.2691667,-89.4485,6.32,nm60064423,2018-09-18T08:20:41.590Z,1.16,36.2708333,-89.4523333,6.5,0.92,1,21.4187539336537,99.9999996853426,14.6240415804964,1.9458122009843,14.4889289209872,0,0,0,0,0,0
nm60213567,2018-09-10T21:47:07.510Z,2.08,36.2691667,-89.4485,6.32,nm60213577,2018-09-11T03:23:44.590Z,1.46,36.2696667,-89.4501667,6.42,0.62,3,26.7165776420463,11.0337685845634,6.43434500237054,1.01309994822239,6.39210114432498,2,20.9421491739079,23.5996110316068,11.8827745876499,0.779252587057184,11.9751472928407
nm60213567,2018-09-10T21:47:07.510Z,2.08,36.2691667,-89.4485,6.32,nm60213487,2018-09-10T06:32:41.540Z,1.55,36.2693333,-89.4478333,6.27,0.53,7,12.5289450689981,16.2091413167901,8.36155476685528,0.265964291035787,8.39629391602523,6,14.8855375538949,9.02839973463102,4.74960423885257,0.258069517263487,4.6380751201106
nm60213567,2018-09-10T21:47:07.510Z,2.08,36.2691667,-89.4485,6.32,nm60212797,2018-08-30T13:15:53.110Z,1.39,36.2693333,-89.4468333,6.34,0.69,4,11.7638952137299,14.3397354275296,7.19106200922879,0.252188139098317,7.18535582583405,4,13.4693742397199,8.10789673083529,4.43510134491863,0.290445120603431,4.2722778585138
nm60213567,2018-09-10T21:47:07.510Z,2.08,36.2691667,-89.4485,6.32,nm60212757,2018-08-29T21:31:53.060Z,1.4,36.271,-89.4471667,6.29,0.68,8,3.15020469792973,3.27148652703871,2.44715215404557,0.129957241159218,2.45261536008535,6,3.14874404221861,4.36070338714306,3.1401351870241,0.161433835245094,3.13709076159942
nm60213567,2018-09-10T21:47:07.510Z,2.08,36.2691667,-89.4485,6.32,nm60062528,2018-08-27T07:36:58.740Z,1.29,36.2693333,-89.4468333,6.31,0.79,4,16.8520333705116,8.8942568703478,5.70993558319004,0.401165460344927,5.71510506394562,2,16.778628209056,99.9999999999975,19.430698754086,2.67070022765137,18.8581276693648
nm60213567,2018-09-10T21:47:07.510Z,2.08,36.2691667,-89.4485,6.32,nm60062533,2018-08-26T13:36:24.500Z,1.3,36.27,-89.4486667,6.54,0.78,4,10.6655547575927,6.34867769113648,4.13668052549746,0.293537122901764,4.12657040303527,4,8.08090950133425,47.5702918494499,18.73708439041,1.23564514227444,18.607244935402
nm60212762,2018-08-29T21:33:23.630Z,1.7,36.2706667,-89.4495,6.92,nm60066938,2018-10-22T12:08:45.160Z,1.04,36.2726667,-89.4513333,6.96,0.66,0,0,0,0,0,0,0,0,0,0,0,0
nm60212762,2018-08-29T21:33:23.630Z,1.7,36.2706667,-89.4495,6.92,nm60064423,2018-09-18T08:20:41.590Z,1.16,36.2708333,-89.4523333,6.5,0.54,1,15.3721208915968,99.9999999999483,17.8847595494258,0.832514200351753,17.5723689172215,0,0,0,0,0,0
nm60212762,2018-08-29T21:33:23.630Z,1.7,36.2706667,-89.4495,6.92,nm60213502,2018-09-10T13:05:55.540Z,1.16,36.272,-89.4496667,6.72,0.54,2,14.8168799539648,0.669396123637899,0.500000000000006,0.000678877728097,0.500021468263383,0,0,0,0,0,0
nm60212762,2018-08-29T21:33:23.630Z,1.7,36.2706667,-89.4495,6.92,nm60061948,2018-08-21T13:14:21.550Z,1.19,36.2723333,-89.4516667,6.78,0.51,2,9.81618951820906,2.7203819805008,1.723075622731,0.362603483862078,1.59763080560588,4,7.44879397306796,11.220575391432,6.96362150356155,2.36770615654823,7.17955832444715
nm60212762,2018-08-29T21:33:23.630Z,1.7,36.2706667,-89.4495,6.92,nm60211817,2018-08-20T16:49:52.820Z,1.2,36.2723333,-89.4486667,6.98,0.5,3,8.35757688433217,0.624641016371384,0.500000000000928,2.31376310317689E-10,0.500000000024907,2,5.459791035553,48.9648852786429,20,5.831058848496,17.4745987038543
nm60211897,2018-08-21T02:54:18.500Z,1.83,36.272,-89.451,6.79,nm60066938,2018-10-22T12:08:45.160Z,1.04,36.2726667,-89.4513333,6.96,0.79,0,0,0,0,0,0,0,0,0,0,0,0
nm60211897,2018-08-21T02:54:18.500Z,1.83,36.272,-89.451,6.79,nm60066928,2018-10-22T11:40:03.460Z,1.21,36.2703333,-89.4476667,6.59,0.62,0,0,0,0,0,0,1,2.26974350761873,3.58410047991679,5.04103971010094,0.626684592276122,4.78290130154936
nm60211897,2018-08-21T02:54:18.500Z,1.83,36.272,-89.451,6.79,nm60067123,2018-10-21T08:05:10.170Z,1.27,36.2713333,-89.4478333,6.61,0.56,1,25.6842720142668,3.46452953240411,1.61337160797091,0.073895833029217,1.64640365454245,2,7.04013081740987,33.1386376276432,20,1.06698932337906,0.558500000023487
nm60211897,2018-08-21T02:54:18.500Z,1.83,36.272,-89.451,6.79,nm60242301,2018-10-11T03:12:50.220Z,1.25,36.2735,-89.4525,6.66,0.58,6,4.21315240443345,4.46530291277956,3.33900864385747,0.411485391807666,3.3725683652302,7,2.78036557787314,23.7052538533858,19.9999999999933,7.70552396887895E-10,19.999999999741
nm60211897,2018-08-21T02:54:18.500Z,1.83,36.272,-89.451,6.79,nm60241036,2018-09-23T05:24:03.700Z,1.29,36.2715,-89.451,6.62,0.54,5,10.9251265192288,0.565709857177323,0.500000000007708,8.0355504003996,8.34236799107058,4,11.5384218959084,0.55892056355503,0.500000000358771,6.87284008053475,3.50354401023374
nm60211897,2018-08-21T02:54:18.500Z,1.83,36.272,-89.451,6.79,nm60064423,2018-09-18T08:20:41.590Z,1.16,36.2708333,-89.4523333,6.5,0.67,1,15.5578564263135,34.3818692133547,15.5948236279445,2.46909380986047,15.5347226731788,0,0,0,0,0,0
nm60211897,2018-08-21T02:54:18.500Z,1.83,36.272,-89.451,6.79,nm60213502,2018-09-10T13:05:55.540Z,1.16,36.272,-89.4496667,6.72,0.67,2,7.19127576820819,3.88601369590361,4.10973448970794,0.731945657480683,4.08361424693523,0,0,0,0,0,0
